"country","date","cases","mortality","hospitalization","icu"
"Latvia",2020-11-04,313,6,27.4285714285714,2.71428571428571
"Latvia",2020-11-05,367,3,27.4285714285714,2.71428571428571
"Latvia",2020-11-06,357,7,27.4285714285714,2.71428571428571
"Latvia",2020-11-07,404,1,27.4285714285714,2.71428571428571
"Latvia",2020-11-08,215,3,30.2857142857143,3.14285714285714
"Latvia",2020-11-09,92,2,30.2857142857143,3.14285714285714
"Latvia",2020-11-10,208,2,30.2857142857143,3.14285714285714
"Latvia",2020-11-11,453,2,30.2857142857143,3.14285714285714
"Latvia",2020-11-12,533,2,30.2857142857143,3.14285714285714
"Latvia",2020-11-13,455,9,30.2857142857143,3.14285714285714
"Latvia",2020-11-14,395,5,30.2857142857143,3.14285714285714
"Latvia",2020-11-15,316,2,39.2857142857143,3.42857142857143
"Latvia",2020-11-16,89,3,39.2857142857143,3.42857142857143
"Latvia",2020-11-17,278,6,39.2857142857143,3.42857142857143
"Latvia",2020-11-18,442,5,39.2857142857143,3.42857142857143
"Latvia",2020-11-19,366,4,39.2857142857143,3.42857142857143
"Latvia",2020-11-20,380,5,39.2857142857143,3.42857142857143
"Latvia",2020-11-21,642,7,39.2857142857143,3.42857142857143
"Latvia",2020-11-22,376,0,45.8571428571429,5.71428571428571
"Latvia",2020-11-23,116,9,45.8571428571429,5.71428571428571
"Latvia",2020-11-24,457,13,45.8571428571429,5.71428571428571
"Latvia",2020-11-25,580,9,45.8571428571429,5.71428571428571
"Latvia",2020-11-26,898,4,45.8571428571429,5.71428571428571
"Latvia",2020-11-27,637,2,45.8571428571429,5.71428571428571
"Latvia",2020-11-28,753,3,45.8571428571429,5.71428571428571
"Latvia",2020-11-29,414,4,67.5714285714286,11.4285714285714
"Latvia",2020-11-30,100,9,67.5714285714286,11.4285714285714
"Latvia",2020-12-01,612,4,67.5714285714286,11.4285714285714
"Latvia",2020-12-02,690,14,67.5714285714286,11.4285714285714
"Latvia",2020-12-03,930,11,67.5714285714286,11.4285714285714
"Latvia",2020-12-04,686,7,67.5714285714286,11.4285714285714
"Latvia",2020-12-05,794,11,67.5714285714286,11.4285714285714
"Latvia",2020-12-06,526,9,71.2857142857143,13.2857142857143
"Latvia",2020-12-07,207,10,71.2857142857143,13.2857142857143
"Latvia",2020-12-08,584,16,71.2857142857143,13.2857142857143
"Latvia",2020-12-09,712,5,71.2857142857143,13.2857142857143
"Latvia",2020-12-10,890,11,71.2857142857143,13.2857142857143
"Latvia",2020-12-11,680,15,71.2857142857143,13.2857142857143
"Latvia",2020-12-12,660,5,71.2857142857143,13.2857142857143
"Latvia",2020-12-13,629,25,90.8571428571429,15
"Latvia",2020-12-14,210,3,90.8571428571429,15
"Latvia",2020-12-15,587,5,90.8571428571429,15
"Latvia",2020-12-16,1023,25,90.8571428571429,15
"Latvia",2020-12-17,1040,12,90.8571428571429,15
"Latvia",2020-12-18,892,15,90.8571428571429,15
"Latvia",2020-12-19,870,18,90.8571428571429,15
"Latvia",2020-12-20,643,12,105.285714285714,12.8571428571429
"Latvia",2020-12-21,395,4,105.285714285714,12.8571428571429
"Latvia",2020-12-22,1004,16,105.285714285714,12.8571428571429
"Latvia",2020-12-23,1145,20,105.285714285714,12.8571428571429
"Latvia",2020-12-24,1270,7,105.285714285714,12.8571428571429
"Latvia",2020-12-25,666,16,105.285714285714,12.8571428571429
"Latvia",2020-12-26,399,13,105.285714285714,12.8571428571429
"Latvia",2020-12-27,511,44,112,12.8571428571429
"Latvia",2020-12-28,508,19,112,12.8571428571429
"Latvia",2020-12-29,838,25,112,12.8571428571429
"Latvia",2020-12-30,1367,23,112,12.8571428571429
"Latvia",2020-12-31,1861,9,112,12.8571428571429
"Latvia",2021-01-01,711,9,112,12.8571428571429
"Latvia",2021-01-02,314,24,112,12.8571428571429
"Latvia",2021-01-03,568,12,117.714285714286,15.5714285714286
"Latvia",2021-01-04,621,12,117.714285714286,15.5714285714286
"Latvia",2021-01-05,824,30,117.714285714286,15.5714285714286
"Latvia",2021-01-06,1229,32,117.714285714286,15.5714285714286
"Latvia",2021-01-07,1374,36,117.714285714286,15.5714285714286
"Latvia",2021-01-08,1237,11,117.714285714286,15.5714285714286
"Latvia",2021-01-09,1170,17,117.714285714286,15.5714285714286
"Latvia",2021-01-10,616,31,131.142857142857,16.5714285714286
"Latvia",2021-01-11,331,15,131.142857142857,16.5714285714286
"Latvia",2021-01-12,878,18,131.142857142857,16.5714285714286
"Latvia",2021-01-13,1255,27,131.142857142857,16.5714285714286
"Latvia",2021-01-14,950,11,131.142857142857,16.5714285714286
"Latvia",2021-01-15,1084,15,131.142857142857,16.5714285714286
"Latvia",2021-01-16,1031,26,131.142857142857,16.5714285714286
"Latvia",2021-01-17,567,17,113.142857142857,21.1428571428571
"Latvia",2021-01-18,244,5,113.142857142857,21.1428571428571
"Latvia",2021-01-19,812,29,113.142857142857,21.1428571428571
"Latvia",2021-01-20,1088,20,113.142857142857,21.1428571428571
"Latvia",2021-01-21,902,25,113.142857142857,21.1428571428571
"Latvia",2021-01-22,876,19,113.142857142857,21.1428571428571
"Latvia",2021-01-23,910,21,113.142857142857,21.1428571428571
"Latvia",2021-01-24,512,14,104.571428571429,22.5714285714286
"Latvia",2021-01-25,223,3,104.571428571429,22.5714285714286
"Latvia",2021-01-26,693,12,104.571428571429,22.5714285714286
"Latvia",2021-01-27,1103,12,104.571428571429,22.5714285714286
"Latvia",2021-01-28,965,10,104.571428571429,22.5714285714286
"Latvia",2021-01-29,931,18,104.571428571429,22.5714285714286
"Latvia",2021-01-30,785,14,104.571428571429,22.5714285714286
"Latvia",2021-01-31,533,15,99,22.8571428571429
"Latvia",2021-02-01,411,7,99,22.8571428571429
"Latvia",2021-02-02,775,17,99,22.8571428571429
"Latvia",2021-02-03,1231,31,99,22.8571428571429
"Latvia",2021-02-04,742,31,99,22.8571428571429
"Latvia",2021-02-05,876,28,99,22.8571428571429
"Latvia",2021-02-06,1044,18,99,22.8571428571429
"Latvia",2021-02-07,480,12,90,21.7142857142857
"Latvia",2021-02-08,288,8,90,21.7142857142857
"Latvia",2021-02-09,781,16,90,21.7142857142857
"Latvia",2021-02-10,990,32,90,21.7142857142857
"Latvia",2021-02-11,842,21,90,21.7142857142857
"Latvia",2021-02-12,808,15,90,21.7142857142857
"Latvia",2021-02-13,773,12,90,21.7142857142857
"Latvia",2021-02-14,424,8,79.8571428571429,21.8571428571429
"Latvia",2021-02-15,278,17,79.8571428571429,21.8571428571429
"Latvia",2021-02-16,713,18,79.8571428571429,21.8571428571429
"Latvia",2021-02-17,946,22,79.8571428571429,21.8571428571429
"Latvia",2021-02-18,708,13,79.8571428571429,21.8571428571429
"Latvia",2021-02-19,689,12,79.8571428571429,21.8571428571429
"Latvia",2021-02-20,1069,5,79.8571428571429,21.8571428571429
"Latvia",2021-02-21,410,4,69.4285714285714,17.5714285714286
"Latvia",2021-02-22,274,4,69.4285714285714,17.5714285714286
"Latvia",2021-02-23,669,24,69.4285714285714,17.5714285714286
"Latvia",2021-02-24,983,17,69.4285714285714,17.5714285714286
"Latvia",2021-02-25,813,6,69.4285714285714,17.5714285714286
"Latvia",2021-02-26,725,8,69.4285714285714,17.5714285714286
"Latvia",2021-02-27,827,13,69.4285714285714,17.5714285714286
"Latvia",2021-02-28,376,4,68.4285714285714,17.1428571428571
"Latvia",2021-03-01,272,3,68.4285714285714,17.1428571428571
"Latvia",2021-03-02,645,17,68.4285714285714,17.1428571428571
"Latvia",2021-03-03,919,16,68.4285714285714,17.1428571428571
"Latvia",2021-03-04,646,12,68.4285714285714,17.1428571428571
"Latvia",2021-03-05,746,14,68.4285714285714,17.1428571428571
"Latvia",2021-03-06,595,7,68.4285714285714,17.1428571428571
"Latvia",2021-03-07,322,8,72.5714285714286,16.5714285714286
"Latvia",2021-03-08,194,4,72.5714285714286,16.5714285714286
"Latvia",2021-03-09,472,6,72.5714285714286,16.5714285714286
"Latvia",2021-03-10,639,21,72.5714285714286,16.5714285714286
"Latvia",2021-03-11,638,11,72.5714285714286,16.5714285714286
"Latvia",2021-03-12,632,9,72.5714285714286,16.5714285714286
"Latvia",2021-03-13,578,11,72.5714285714286,16.5714285714286
"Latvia",2021-03-14,297,10,52.4285714285714,17.7142857142857
"Latvia",2021-03-15,178,2,52.4285714285714,17.7142857142857
"Latvia",2021-03-16,643,8,52.4285714285714,17.7142857142857
"Latvia",2021-03-17,818,12,52.4285714285714,17.7142857142857
"Latvia",2021-03-18,482,12,52.4285714285714,17.7142857142857
"Latvia",2021-03-19,622,10,52.4285714285714,17.7142857142857
"Latvia",2021-03-20,625,10,52.4285714285714,17.7142857142857
"Latvia",2021-03-21,260,5,58.5714285714286,14.8571428571429
"Latvia",2021-03-22,177,2,58.5714285714286,14.8571428571429
"Latvia",2021-03-23,508,12,58.5714285714286,14.8571428571429
"Latvia",2021-03-24,776,11,58.5714285714286,14.8571428571429
"Latvia",2021-03-25,606,13,58.5714285714286,14.8571428571429
"Latvia",2021-03-26,638,3,58.5714285714286,14.8571428571429
"Latvia",2021-03-27,602,5,58.5714285714286,14.8571428571429
"Latvia",2021-03-28,324,6,72.8571428571429,16.5714285714286
"Latvia",2021-03-29,167,5,72.8571428571429,16.5714285714286
"Latvia",2021-03-30,526,10,72.8571428571429,16.5714285714286
"Latvia",2021-03-31,630,6,72.8571428571429,16.5714285714286
"Latvia",2021-04-01,638,14,72.8571428571429,16.5714285714286
"Latvia",2021-04-02,587,9,72.8571428571429,16.5714285714286
"Latvia",2021-04-03,279,1,72.8571428571429,16.5714285714286
"Latvia",2021-04-04,238,8,60.2857142857143,18.1428571428571
"Latvia",2021-04-05,119,3,60.2857142857143,18.1428571428571
"Latvia",2021-04-06,309,3,60.2857142857143,18.1428571428571
"Latvia",2021-04-07,643,9,60.2857142857143,18.1428571428571
"Latvia",2021-04-08,740,17,60.2857142857143,18.1428571428571
"Latvia",2021-04-09,658,18,60.2857142857143,18.1428571428571
"Latvia",2021-04-10,666,5,60.2857142857143,18.1428571428571
"Latvia",2021-04-11,368,0,60.1428571428571,19
"Latvia",2021-04-12,210,4,60.1428571428571,19
"Latvia",2021-04-13,537,12,60.1428571428571,19
"Latvia",2021-04-14,733,17,60.1428571428571,19
"Latvia",2021-04-15,643,11,60.1428571428571,19
"Latvia",2021-04-16,612,12,60.1428571428571,19
"Latvia",2021-04-17,654,6,60.1428571428571,19
"Latvia",2021-04-18,337,5,61,18.1428571428571
"Latvia",2021-04-19,202,3,61,18.1428571428571
"Latvia",2021-04-20,688,15,61,18.1428571428571
"Latvia",2021-04-21,759,8,61,18.1428571428571
"Latvia",2021-04-22,578,9,61,18.1428571428571
"Latvia",2021-04-23,683,6,61,18.1428571428571
"Latvia",2021-04-24,711,7,61,18.1428571428571
"Latvia",2021-04-25,361,1,67.7142857142857,17.7142857142857
"Latvia",2021-04-26,220,4,67.7142857142857,17.7142857142857
"Latvia",2021-04-27,596,4,67.7142857142857,17.7142857142857
"Latvia",2021-04-28,967,8,67.7142857142857,17.7142857142857
"Latvia",2021-04-29,696,7,67.7142857142857,17.7142857142857
"Latvia",2021-04-30,763,6,67.7142857142857,17.7142857142857
"Latvia",2021-05-01,812,8,67.7142857142857,17.7142857142857
"Latvia",2021-05-02,380,5,64.4285714285714,19.7142857142857
"Latvia",2021-05-03,203,10,64.4285714285714,19.7142857142857
"Latvia",2021-05-04,425,5,64.4285714285714,19.7142857142857
"Latvia",2021-05-05,358,7,64.4285714285714,19.7142857142857
"Latvia",2021-05-06,773,12,64.4285714285714,19.7142857142857
"Latvia",2021-05-07,1036,19,64.4285714285714,19.7142857142857
"Latvia",2021-05-08,786,11,64.4285714285714,19.7142857142857
"Latvia",2021-05-09,632,4,64.1428571428571,18.7142857142857
"Latvia",2021-05-10,338,1,64.1428571428571,18.7142857142857
"Latvia",2021-05-11,659,4,64.1428571428571,18.7142857142857
"Latvia",2021-05-12,729,6,64.1428571428571,18.7142857142857
"Latvia",2021-05-13,689,17,64.1428571428571,18.7142857142857
"Latvia",2021-05-14,675,8,64.1428571428571,18.7142857142857
"Latvia",2021-05-15,544,9,64.1428571428571,18.7142857142857
"Latvia",2021-05-16,381,9,64.2857142857143,18.4285714285714
"Latvia",2021-05-17,147,3,64.2857142857143,18.4285714285714
"Latvia",2021-05-18,563,11,64.2857142857143,18.4285714285714
"Latvia",2021-05-19,609,18,64.2857142857143,18.4285714285714
"Latvia",2021-05-20,497,3,64.2857142857143,18.4285714285714
"Latvia",2021-05-21,477,8,64.2857142857143,18.4285714285714
"Latvia",2021-05-22,441,14,64.2857142857143,18.4285714285714
"Latvia",2021-05-23,233,3,50.4285714285714,17.1428571428571
"Latvia",2021-05-24,134,2,50.4285714285714,17.1428571428571
"Latvia",2021-05-25,435,14,50.4285714285714,17.1428571428571
"Latvia",2021-05-26,396,6,50.4285714285714,17.1428571428571
"Latvia",2021-05-27,348,7,50.4285714285714,17.1428571428571
"Latvia",2021-05-28,354,4,50.4285714285714,17.1428571428571
"Latvia",2021-05-29,306,11,50.4285714285714,17.1428571428571
"Latvia",2021-05-30,180,0,37.5714285714286,16.2857142857143
"Latvia",2021-05-31,101,6,37.5714285714286,16.2857142857143
"Latvia",2021-06-01,319,3,37.5714285714286,16.2857142857143
"Latvia",2021-06-02,348,7,37.5714285714286,16.2857142857143
"Latvia",2021-06-03,296,6,37.5714285714286,16.2857142857143
"Latvia",2021-06-04,259,10,37.5714285714286,16.2857142857143
"Latvia",2021-06-05,256,5,37.5714285714286,16.2857142857143
"Latvia",2021-06-06,135,6,29.1428571428571,12.2857142857143
"Latvia",2021-06-07,76,0,29.1428571428571,12.2857142857143
"Latvia",2021-06-08,256,10,29.1428571428571,12.2857142857143
"Latvia",2021-06-09,244,5,29.1428571428571,12.2857142857143
"Latvia",2021-06-10,196,15,29.1428571428571,12.2857142857143
"Latvia",2021-06-11,178,6,29.1428571428571,12.2857142857143
"Latvia",2021-06-12,178,2,29.1428571428571,12.2857142857143
"Latvia",2021-06-13,90,5,25.7142857142857,12
"Latvia",2021-06-14,74,0,25.7142857142857,12
"Latvia",2021-06-15,143,8,25.7142857142857,12
"Latvia",2021-06-16,156,11,25.7142857142857,12
"Latvia",2021-06-17,141,7,25.7142857142857,12
"Latvia",2021-06-18,108,3,25.7142857142857,12
"Latvia",2021-06-19,84,8,25.7142857142857,12
"Latvia",2021-06-20,74,3,18.5714285714286,10.8571428571429
"Latvia",2021-06-21,40,0,18.5714285714286,10.8571428571429
"Latvia",2021-06-22,125,1,18.5714285714286,10.8571428571429
"Latvia",2021-06-23,102,0,18.5714285714286,10.8571428571429
"Latvia",2021-06-24,33,3,18.5714285714286,10.8571428571429
"Latvia",2021-06-25,20,1,18.5714285714286,10.8571428571429
"Latvia",2021-06-26,39,2,18.5714285714286,10.8571428571429
"Latvia",2021-06-27,41,0,12.4285714285714,7.42857142857143
"Latvia",2021-06-28,30,0,12.4285714285714,7.42857142857143
"Latvia",2021-06-29,89,5,12.4285714285714,7.42857142857143
"Latvia",2021-06-30,100,5,12.4285714285714,7.42857142857143
"Latvia",2021-07-01,71,7,12.4285714285714,7.42857142857143
"Latvia",2021-07-02,40,6,12.4285714285714,7.42857142857143
"Latvia",2021-07-03,60,0,12.4285714285714,7.42857142857143
"Latvia",2021-07-04,31,2,6.85714285714286,6.71428571428571
"Latvia",2021-07-05,22,0,6.85714285714286,6.71428571428571
"Latvia",2021-07-06,46,3,6.85714285714286,6.71428571428571
"Latvia",2021-07-07,48,3,6.85714285714286,6.71428571428571
"Latvia",2021-07-08,50,1,6.85714285714286,6.71428571428571
"Latvia",2021-07-09,34,1,6.85714285714286,6.71428571428571
"Latvia",2021-07-10,32,0,6.85714285714286,6.71428571428571
"Latvia",2021-07-11,36,0,6.71428571428571,3.28571428571429
"Latvia",2021-07-12,18,0,6.71428571428571,3.28571428571429
"Latvia",2021-07-13,53,2,6.71428571428571,3.28571428571429
"Latvia",2021-07-14,34,2,6.71428571428571,3.28571428571429
"Latvia",2021-07-15,37,2,6.71428571428571,3.28571428571429
"Latvia",2021-07-16,46,0,6.71428571428571,3.28571428571429
"Latvia",2021-07-17,39,1,6.71428571428571,3.28571428571429
"Latvia",2021-07-18,33,0,5.71428571428571,3.28571428571429
"Latvia",2021-07-19,25,1,5.71428571428571,3.28571428571429
"Latvia",2021-07-20,54,4,5.71428571428571,3.28571428571429
"Latvia",2021-07-21,62,2,5.71428571428571,3.28571428571429
"Latvia",2021-07-22,44,0,5.71428571428571,3.28571428571429
"Latvia",2021-07-23,38,0,5.71428571428571,3.28571428571429
"Latvia",2021-07-24,43,0,5.71428571428571,3.28571428571429
"Latvia",2021-07-25,56,0,3.42857142857143,2
"Latvia",2021-07-26,23,0,3.42857142857143,2
"Latvia",2021-07-27,68,2,3.42857142857143,2
"Latvia",2021-07-28,78,2,3.42857142857143,2
"Latvia",2021-07-29,67,0,3.42857142857143,2
"Latvia",2021-07-30,82,2,3.42857142857143,2
"Latvia",2021-07-31,64,0,3.42857142857143,2
"Latvia",2021-08-01,36,0,4.71428571428571,1.85714285714286
"Latvia",2021-08-02,26,0,4.71428571428571,1.85714285714286
"Latvia",2021-08-03,112,0,4.71428571428571,1.85714285714286
"Latvia",2021-08-04,97,2,4.71428571428571,1.85714285714286
"Latvia",2021-08-05,70,0,4.71428571428571,1.85714285714286
"Latvia",2021-08-06,80,1,4.71428571428571,1.85714285714286
"Latvia",2021-08-07,63,0,4.71428571428571,1.85714285714286
"Latvia",2021-08-08,74,0,6.28571428571429,2.71428571428571
"Latvia",2021-08-09,41,0,6.28571428571429,2.71428571428571
"Latvia",2021-08-10,125,2,6.28571428571429,2.71428571428571
"Latvia",2021-08-11,120,0,6.28571428571429,2.71428571428571
"Latvia",2021-08-12,107,0,6.28571428571429,2.71428571428571
"Latvia",2021-08-13,127,0,6.28571428571429,2.71428571428571
"Latvia",2021-08-14,108,0,6.28571428571429,2.71428571428571
"Latvia",2021-08-15,73,0,6.57142857142857,2.71428571428571
"Latvia",2021-08-16,49,2,6.57142857142857,2.71428571428571
"Latvia",2021-08-17,154,2,6.57142857142857,2.71428571428571
"Latvia",2021-08-18,180,1,6.57142857142857,2.71428571428571
"Latvia",2021-08-19,146,1,6.57142857142857,2.71428571428571
"Latvia",2021-08-20,133,1,6.57142857142857,2.71428571428571
"Latvia",2021-08-21,160,0,6.57142857142857,2.71428571428571
"Latvia",2021-08-22,101,1,6.14285714285714,2.28571428571429
"Latvia",2021-08-23,73,0,6.14285714285714,2.28571428571429
"Latvia",2021-08-24,169,0,6.14285714285714,2.28571428571429
"Latvia",2021-08-25,249,1,6.14285714285714,2.28571428571429
"Latvia",2021-08-26,150,1,6.14285714285714,2.28571428571429
"Latvia",2021-08-27,181,2,6.14285714285714,2.28571428571429
"Latvia",2021-08-28,256,0,6.14285714285714,2.28571428571429
"Latvia",2021-08-29,196,0,19.5714285714286,4.14285714285714
"Latvia",2021-08-30,81,0,19.5714285714286,4.14285714285714
"Latvia",2021-08-31,237,5,19.5714285714286,4.14285714285714
"Latvia",2021-09-01,469,1,19.5714285714286,4.14285714285714
"Latvia",2021-09-02,340,1,19.5714285714286,4.14285714285714
"Latvia",2021-09-03,354,4,19.5714285714286,4.14285714285714
"Latvia",2021-09-04,360,0,19.5714285714286,4.14285714285714
"Latvia",2021-09-05,358,1,19.8571428571429,6
"Latvia",2021-09-06,114,3,19.8571428571429,6
"Latvia",2021-09-07,311,4,19.8571428571429,6
"Latvia",2021-09-08,459,3,19.8571428571429,6
"Latvia",2021-09-09,491,3,19.8571428571429,6
"Latvia",2021-09-10,488,4,19.8571428571429,6
"Latvia",2021-09-11,419,5,19.8571428571429,6
"Latvia",2021-09-12,393,2,30.5714285714286,5.85714285714286
"Latvia",2021-09-13,135,4,30.5714285714286,5.85714285714286
"Latvia",2021-09-14,460,8,30.5714285714286,5.85714285714286
"Latvia",2021-09-15,697,7,30.5714285714286,5.85714285714286
"Latvia",2021-09-16,596,4,30.5714285714286,5.85714285714286
"Latvia",2021-09-17,533,3,30.5714285714286,5.85714285714286
"Latvia",2021-09-18,542,5,30.5714285714286,5.85714285714286
"Latvia",2021-09-19,404,0,40.2857142857143,9
"Latvia",2021-09-20,189,5,40.2857142857143,9
"Latvia",2021-09-21,494,13,40.2857142857143,9
"Latvia",2021-09-22,674,7,40.2857142857143,9
"Latvia",2021-09-23,776,4,40.2857142857143,9
"Latvia",2021-09-24,710,6,40.2857142857143,9
"Latvia",2021-09-25,816,7,40.2857142857143,9
"Latvia",2021-09-26,567,2,48,12.4285714285714
"Latvia",2021-09-27,290,5,48,12.4285714285714
"Latvia",2021-09-28,804,11,48,12.4285714285714
"Latvia",2021-09-29,1203,6,48,12.4285714285714
"Latvia",2021-09-30,1208,11,48,12.4285714285714
"Latvia",2021-10-01,1127,4,48,12.4285714285714
"Latvia",2021-10-02,1190,10,48,12.4285714285714
"Latvia",2021-10-03,1033,10,65.4285714285714,15.4285714285714
"Latvia",2021-10-04,479,2,65.4285714285714,15.4285714285714
"Latvia",2021-10-05,1010,14,65.4285714285714,15.4285714285714
"Latvia",2021-10-06,1671,16,65.4285714285714,15.4285714285714
"Latvia",2021-10-07,1752,10,65.4285714285714,15.4285714285714
"Latvia",2021-10-08,1695,4,65.4285714285714,15.4285714285714
"Latvia",2021-10-09,1669,7,65.4285714285714,15.4285714285714
"Latvia",2021-10-10,1359,7,94.5714285714286,18.5714285714286
"Latvia",2021-10-11,1002,5,94.5714285714286,18.5714285714286
"Latvia",2021-10-12,1376,13,94.5714285714286,18.5714285714286
"Latvia",2021-10-13,2236,17,94.5714285714286,18.5714285714286
"Latvia",2021-10-14,2408,21,94.5714285714286,18.5714285714286
"Latvia",2021-10-15,2142,12,94.5714285714286,18.5714285714286
"Latvia",2021-10-16,2799,12,94.5714285714286,18.5714285714286
"Latvia",2021-10-17,2375,9,136.428571428571,27.4285714285714
"Latvia",2021-10-18,1255,7,136.428571428571,27.4285714285714
"Latvia",2021-10-19,1853,23,136.428571428571,27.4285714285714
"Latvia",2021-10-20,2599,24,136.428571428571,27.4285714285714
