"YearWeekISO","ReportingCountry","FirstDose","SecondDose","DoseAdditional1","TargetGroup","Vaccine","Region"
"2021-W03","EL",0,0,0,"Age70_79","NVXD","EL"
"2021-W03","EL",0,0,0,"Age70_79","JANSS","EL"
"2021-W03","EL",21,0,0,"Age70_79","MOD","EL"
"2021-W03","EL",57204,10,0,"Age80+","COM","EL"
"2021-W03","EL",11,0,0,"Age80+","AZ","EL"
"2021-W03","EL",0,0,0,"Age80+","NVXD","EL"
"2021-W03","EL",0,0,0,"Age80+","JANSS","EL"
"2021-W03","EL",16,0,0,"Age80+","MOD","EL"
"2021-W03","EL",0,0,0,"Age<18","AZ","EL"
"2021-W03","EL",1,0,0,"Age<18","COM","EL"
"2021-W03","EL",0,0,0,"Age<18","JANSS","EL"
"2021-W03","EL",0,0,0,"Age<18","NVXD","EL"
"2021-W03","EL",0,0,0,"Age<18","MOD","EL"
"2021-W03","EL",14,0,0,"AgeUNK","COM","EL"
"2021-W03","EL",0,0,0,"AgeUNK","JANSS","EL"
"2021-W03","EL",0,0,0,"AgeUNK","MOD","EL"
"2021-W03","EL",0,0,0,"AgeUNK","AZ","EL"
"2021-W03","EL",0,0,0,"AgeUNK","NVXD","EL"
"2021-W03","EL",2,0,0,"HCW","MOD","EL"
"2021-W03","EL",0,0,0,"HCW","NVXD","EL"
"2021-W03","EL",4,0,0,"HCW","AZ","EL"
"2021-W03","EL",10069,3035,0,"HCW","COM","EL"
"2021-W03","EL",0,0,0,"HCW","JANSS","EL"
"2021-W03","EL",4438,0,0,"LTCF","COM","EL"
"2021-W04","EL",0,0,0,"1_Age60+","NVXD","EL"
"2021-W04","EL",59258,5359,0,"1_Age60+","COM","EL"
"2021-W04","EL",58,1,0,"1_Age60+","AZ","EL"
"2021-W04","EL",1,0,0,"1_Age60+","JANSS","EL"
"2021-W04","EL",59,2,0,"1_Age60+","MOD","EL"
"2021-W04","EL",0,0,0,"1_Age<60","NVXD","EL"
"2021-W04","EL",9,5,0,"1_Age<60","MOD","EL"
"2021-W04","EL",21,1,0,"1_Age<60","AZ","EL"
"2021-W04","EL",0,0,0,"1_Age<60","JANSS","EL"
"2021-W04","EL",16682,30540,0,"1_Age<60","COM","EL"
"2021-W04","EL",1,0,0,"ALL","JANSS","EL"
"2021-W04","EL",79,2,0,"ALL","AZ","EL"
"2021-W04","EL",68,7,0,"ALL","MOD","EL"
"2021-W04","EL",0,0,0,"ALL","NVXD","EL"
"2021-W04","EL",75940,35899,0,"ALL","COM","EL"
"2021-W04","EL",0,0,0,"Age0_4","JANSS","EL"
"2021-W04","EL",0,0,0,"Age0_4","COM","EL"
"2021-W04","EL",0,0,0,"Age0_4","NVXD","EL"
"2021-W04","EL",0,0,0,"Age0_4","AZ","EL"
"2021-W04","EL",0,0,0,"Age0_4","MOD","EL"
"2021-W04","EL",0,0,0,"Age10_14","JANSS","EL"
"2021-W04","EL",0,0,0,"Age10_14","MOD","EL"
"2021-W04","EL",0,0,0,"Age10_14","NVXD","EL"
"2021-W04","EL",0,0,0,"Age10_14","AZ","EL"
"2021-W04","EL",0,0,0,"Age10_14","COM","EL"
"2021-W04","EL",0,0,0,"Age15_17","AZ","EL"
"2021-W04","EL",0,0,0,"Age15_17","JANSS","EL"
"2021-W04","EL",0,0,0,"Age15_17","NVXD","EL"
"2021-W04","EL",0,0,0,"Age15_17","MOD","EL"
"2021-W04","EL",0,0,0,"Age15_17","COM","EL"
"2021-W04","EL",0,0,0,"Age18_24","JANSS","EL"
"2021-W04","EL",465,119,0,"Age18_24","COM","EL"
"2021-W04","EL",0,0,0,"Age18_24","NVXD","EL"
"2021-W04","EL",1,0,0,"Age18_24","AZ","EL"
"2021-W04","EL",0,2,0,"Age18_24","MOD","EL"
"2021-W04","EL",0,0,0,"Age25_49","JANSS","EL"
"2021-W04","EL",7,1,0,"Age25_49","MOD","EL"
"2021-W04","EL",0,0,0,"Age25_49","NVXD","EL"
"2021-W04","EL",14,1,0,"Age25_49","AZ","EL"
"2021-W04","EL",10798,17812,0,"Age25_49","COM","EL"
"2021-W04","EL",0,0,0,"Age50_59","JANSS","EL"
"2021-W04","EL",2,2,0,"Age50_59","MOD","EL"
"2021-W04","EL",5419,12609,0,"Age50_59","COM","EL"
"2021-W04","EL",6,0,0,"Age50_59","AZ","EL"
"2021-W04","EL",0,0,0,"Age50_59","NVXD","EL"
"2021-W04","EL",0,0,0,"Age5_9","NVXD","EL"
"2021-W04","EL",0,0,0,"Age5_9","AZ","EL"
"2021-W04","EL",0,0,0,"Age5_9","JANSS","EL"
"2021-W04","EL",0,0,0,"Age5_9","COM","EL"
"2021-W04","EL",0,0,0,"Age5_9","MOD","EL"
"2021-W04","EL",1,0,0,"Age60_69","JANSS","EL"
"2021-W04","EL",16,2,0,"Age60_69","MOD","EL"
"2021-W04","EL",2679,4817,0,"Age60_69","COM","EL"
"2021-W04","EL",0,0,0,"Age60_69","NVXD","EL"
"2021-W04","EL",7,0,0,"Age60_69","AZ","EL"
"2021-W04","EL",0,0,0,"Age70_79","JANSS","EL"
"2021-W04","EL",45,1,0,"Age70_79","AZ","EL"
"2021-W04","EL",27,0,0,"Age70_79","MOD","EL"
"2021-W04","EL",1321,140,0,"Age70_79","COM","EL"
"2021-W04","EL",0,0,0,"Age70_79","NVXD","EL"
"2021-W04","EL",0,0,0,"Age80+","NVXD","EL"
"2021-W04","EL",55258,402,0,"Age80+","COM","EL"
"2021-W04","EL",16,0,0,"Age80+","MOD","EL"
"2021-W04","EL",6,0,0,"Age80+","AZ","EL"
"2021-W04","EL",0,0,0,"Age80+","JANSS","EL"
"2021-W04","EL",0,0,0,"Age<18","COM","EL"
"2021-W04","EL",0,0,0,"Age<18","MOD","EL"
"2021-W04","EL",0,0,0,"Age<18","AZ","EL"
"2021-W04","EL",0,0,0,"Age<18","NVXD","EL"
"2021-W04","EL",0,0,0,"Age<18","JANSS","EL"
"2021-W04","EL",0,0,0,"AgeUNK","NVXD","EL"
"2021-W04","EL",0,0,0,"AgeUNK","MOD","EL"
"2021-W04","EL",1,1,0,"AgeUNK","COM","EL"
"2021-W04","EL",0,0,0,"AgeUNK","AZ","EL"
"2021-W04","EL",0,0,0,"AgeUNK","JANSS","EL"
"2021-W04","EL",0,0,0,"HCW","NVXD","EL"
"2021-W04","EL",0,0,0,"HCW","JANSS","EL"
"2021-W04","EL",10590,34375,0,"HCW","COM","EL"
"2021-W04","EL",1,0,0,"HCW","MOD","EL"
"2021-W04","EL",0,0,0,"HCW","AZ","EL"
"2021-W04","EL",3929,405,0,"LTCF","COM","EL"
"2021-W05","EL",68,16,0,"1_Age60+","MOD","EL"
"2021-W05","EL",88,0,0,"1_Age60+","AZ","EL"
"2021-W05","EL",70531,11256,0,"1_Age60+","COM","EL"
"2021-W05","EL",0,0,0,"1_Age60+","NVXD","EL"
"2021-W05","EL",0,0,0,"1_Age60+","JANSS","EL"
"2021-W05","EL",24,2,0,"1_Age<60","AZ","EL"
"2021-W05","EL",1,0,0,"1_Age<60","JANSS","EL"
"2021-W05","EL",0,0,0,"1_Age<60","NVXD","EL"
"2021-W05","EL",20,14,0,"1_Age<60","MOD","EL"
"2021-W05","EL",14393,30148,0,"1_Age<60","COM","EL"
"2021-W05","EL",112,2,0,"ALL","AZ","EL"
"2021-W05","EL",88,30,0,"ALL","MOD","EL"
"2021-W05","EL",1,0,0,"ALL","JANSS","EL"
"2021-W05","EL",0,0,0,"ALL","NVXD","EL"
"2021-W05","EL",84924,41403,0,"ALL","COM","EL"
"2021-W05","EL",0,0,0,"Age0_4","JANSS","EL"
"2021-W05","EL",0,0,0,"Age0_4","MOD","EL"
"2021-W05","EL",0,0,0,"Age0_4","NVXD","EL"
"2021-W05","EL",0,0,0,"Age0_4","AZ","EL"
"2021-W05","EL",0,0,0,"Age0_4","COM","EL"
"2021-W05","EL",0,0,0,"Age10_14","JANSS","EL"
"2021-W05","EL",0,0,0,"Age10_14","NVXD","EL"
"2021-W05","EL",0,0,0,"Age10_14","COM","EL"
"2021-W05","EL",0,0,0,"Age10_14","AZ","EL"
"2021-W05","EL",0,0,0,"Age10_14","MOD","EL"
"2021-W05","EL",0,0,0,"Age15_17","JANSS","EL"
"2021-W05","EL",0,0,0,"Age15_17","COM","EL"
"2021-W05","EL",0,0,0,"Age15_17","AZ","EL"
"2021-W05","EL",0,0,0,"Age15_17","NVXD","EL"
"2021-W05","EL",0,0,0,"Age15_17","MOD","EL"
"2021-W05","EL",2,0,0,"Age18_24","AZ","EL"
"2021-W05","EL",0,0,0,"Age18_24","NVXD","EL"
"2021-W05","EL",0,0,0,"Age18_24","JANSS","EL"
"2021-W05","EL",1,1,0,"Age18_24","MOD","EL"
"2021-W05","EL",425,427,0,"Age18_24","COM","EL"
"2021-W05","EL",14,10,0,"Age25_49","MOD","EL"
"2021-W05","EL",9567,18337,0,"Age25_49","COM","EL"
"2021-W05","EL",16,2,0,"Age25_49","AZ","EL"
"2021-W05","EL",1,0,0,"Age25_49","JANSS","EL"
"2021-W05","EL",0,0,0,"Age25_49","NVXD","EL"
"2021-W05","EL",4401,11383,0,"Age50_59","COM","EL"
"2021-W05","EL",6,0,0,"Age50_59","AZ","EL"
"2021-W05","EL",0,0,0,"Age50_59","NVXD","EL"
"2021-W05","EL",0,0,0,"Age50_59","JANSS","EL"
"2021-W05","EL",5,3,0,"Age50_59","MOD","EL"
"2021-W05","EL",0,0,0,"Age5_9","JANSS","EL"
"2021-W05","EL",0,0,0,"Age5_9","AZ","EL"
"2021-W05","EL",0,0,0,"Age5_9","NVXD","EL"
"2021-W05","EL",0,0,0,"Age5_9","MOD","EL"
"2021-W05","EL",0,1,0,"Age5_9","COM","EL"
"2021-W05","EL",0,0,0,"Age60_69","JANSS","EL"
"2021-W05","EL",27,0,0,"Age60_69","AZ","EL"
"2021-W05","EL",2047,4308,0,"Age60_69","COM","EL"
"2021-W05","EL",17,4,0,"Age60_69","MOD","EL"
"2021-W05","EL",0,0,0,"Age60_69","NVXD","EL"
"2021-W05","EL",30,7,0,"Age70_79","MOD","EL"
"2021-W05","EL",58,0,0,"Age70_79","AZ","EL"
"2021-W05","EL",0,0,0,"Age70_79","NVXD","EL"
"2021-W05","EL",864,1246,0,"Age70_79","COM","EL"
"2021-W05","EL",0,0,0,"Age70_79","JANSS","EL"
"2021-W05","EL",0,0,0,"Age80+","JANSS","EL"
"2021-W05","EL",0,0,0,"Age80+","NVXD","EL"
"2021-W05","EL",21,5,0,"Age80+","MOD","EL"
"2021-W05","EL",3,0,0,"Age80+","AZ","EL"
"2021-W05","EL",67620,5702,0,"Age80+","COM","EL"
"2021-W05","EL",0,0,0,"Age<18","MOD","EL"
"2021-W05","EL",0,0,0,"Age<18","NVXD","EL"
"2021-W05","EL",0,1,0,"Age<18","COM","EL"
"2021-W05","EL",0,0,0,"Age<18","AZ","EL"
"2021-W05","EL",0,0,0,"Age<18","JANSS","EL"
"2021-W05","EL",0,0,0,"AgeUNK","NVXD","EL"
"2021-W05","EL",2,2,0,"AgeUNK","COM","EL"
"2021-W05","EL",0,0,0,"AgeUNK","JANSS","EL"
"2021-W05","EL",0,0,0,"AgeUNK","MOD","EL"
"2021-W05","EL",0,0,0,"AgeUNK","AZ","EL"
"2021-W05","EL",0,0,0,"HCW","JANSS","EL"
"2021-W05","EL",0,0,0,"HCW","NVXD","EL"
"2021-W05","EL",9387,32011,0,"HCW","COM","EL"
"2021-W05","EL",2,0,0,"HCW","AZ","EL"
"2021-W05","EL",1,1,0,"HCW","MOD","EL"
"2021-W05","EL",1300,2521,0,"LTCF","COM","EL"
"2021-W06","EL",100,4,0,"1_Age60+","AZ","EL"
"2021-W06","EL",0,0,0,"1_Age60+","NVXD","EL"
"2021-W06","EL",42291,59096,0,"1_Age60+","COM","EL"
"2021-W06","EL",0,0,0,"1_Age60+","JANSS","EL"
"2021-W06","EL",72,35,0,"1_Age60+","MOD","EL"
"2021-W06","EL",10,12,0,"1_Age<60","MOD","EL"
"2021-W06","EL",56,1,0,"1_Age<60","AZ","EL"
"2021-W06","EL",11050,16602,0,"1_Age<60","COM","EL"
"2021-W06","EL",1,0,0,"1_Age<60","JANSS","EL"
"2021-W06","EL",0,0,0,"1_Age<60","NVXD","EL"
"2021-W06","EL",1,0,0,"ALL","JANSS","EL"
"2021-W06","EL",53341,75697,0,"ALL","COM","EL"
"2021-W06","EL",0,0,0,"ALL","NVXD","EL"
"2021-W06","EL",82,47,0,"ALL","MOD","EL"
"2021-W06","EL",156,5,0,"ALL","AZ","EL"
"2021-W06","EL",0,0,0,"Age0_4","AZ","EL"
"2021-W06","EL",0,0,0,"Age0_4","COM","EL"
"2021-W06","EL",0,0,0,"Age0_4","MOD","EL"
"2021-W06","EL",0,0,0,"Age0_4","NVXD","EL"
"2021-W06","EL",0,0,0,"Age0_4","JANSS","EL"
"2021-W06","EL",0,0,0,"Age10_14","JANSS","EL"
"2021-W06","EL",0,0,0,"Age10_14","COM","EL"
"2021-W06","EL",0,0,0,"Age10_14","MOD","EL"
"2021-W06","EL",0,0,0,"Age10_14","AZ","EL"
"2021-W06","EL",0,0,0,"Age10_14","NVXD","EL"
"2021-W06","EL",0,0,0,"Age15_17","NVXD","EL"
"2021-W06","EL",0,0,0,"Age15_17","AZ","EL"
"2021-W06","EL",0,0,0,"Age15_17","JANSS","EL"
"2021-W06","EL",0,0,0,"Age15_17","MOD","EL"
"2021-W06","EL",0,1,0,"Age15_17","COM","EL"
"2021-W06","EL",241,279,0,"Age18_24","COM","EL"
"2021-W06","EL",0,0,0,"Age18_24","MOD","EL"
"2021-W06","EL",0,0,0,"Age18_24","NVXD","EL"
"2021-W06","EL",5,0,0,"Age18_24","AZ","EL"
"2021-W06","EL",0,0,0,"Age18_24","JANSS","EL"
"2021-W06","EL",0,0,0,"Age25_49","NVXD","EL"
"2021-W06","EL",7543,10385,0,"Age25_49","COM","EL"
"2021-W06","EL",1,0,0,"Age25_49","JANSS","EL"
"2021-W06","EL",42,0,0,"Age25_49","AZ","EL"
"2021-W06","EL",7,9,0,"Age25_49","MOD","EL"
"2021-W06","EL",3266,5937,0,"Age50_59","COM","EL"
"2021-W06","EL",0,0,0,"Age50_59","NVXD","EL"
"2021-W06","EL",9,1,0,"Age50_59","AZ","EL"
"2021-W06","EL",0,0,0,"Age50_59","JANSS","EL"
"2021-W06","EL",3,3,0,"Age50_59","MOD","EL"
"2021-W06","EL",0,0,0,"Age5_9","JANSS","EL"
"2021-W06","EL",0,0,0,"Age5_9","MOD","EL"
"2021-W06","EL",0,0,0,"Age5_9","NVXD","EL"
"2021-W06","EL",0,0,0,"Age5_9","COM","EL"
"2021-W06","EL",0,0,0,"Age5_9","AZ","EL"
"2021-W06","EL",1652,2263,0,"Age60_69","COM","EL"
"2021-W06","EL",0,0,0,"Age60_69","JANSS","EL"
"2021-W06","EL",46,3,0,"Age60_69","AZ","EL"
"2021-W06","EL",0,0,0,"Age60_69","NVXD","EL"
"2021-W06","EL",22,9,0,"Age60_69","MOD","EL"
"2021-W06","EL",0,0,0,"Age70_79","NVXD","EL"
"2021-W06","EL",52,1,0,"Age70_79","AZ","EL"
"2021-W06","EL",0,0,0,"Age70_79","JANSS","EL"
"2021-W06","EL",29,15,0,"Age70_79","MOD","EL"
"2021-W06","EL",754,1321,0,"Age70_79","COM","EL"
"2021-W06","EL",2,0,0,"Age80+","AZ","EL"
"2021-W06","EL",0,0,0,"Age80+","NVXD","EL"
"2021-W06","EL",21,11,0,"Age80+","MOD","EL"
"2021-W06","EL",0,0,0,"Age80+","JANSS","EL"
"2021-W06","EL",39885,55512,0,"Age80+","COM","EL"
"2021-W06","EL",0,0,0,"Age<18","AZ","EL"
"2021-W06","EL",0,0,0,"Age<18","NVXD","EL"
"2021-W06","EL",0,1,0,"Age<18","COM","EL"
"2021-W06","EL",0,0,0,"Age<18","MOD","EL"
"2021-W06","EL",0,0,0,"Age<18","JANSS","EL"
"2021-W06","EL",0,0,0,"AgeUNK","MOD","EL"
"2021-W06","EL",0,0,0,"AgeUNK","NVXD","EL"
"2021-W06","EL",0,0,0,"AgeUNK","JANSS","EL"
"2021-W06","EL",0,0,0,"AgeUNK","AZ","EL"
"2021-W06","EL",1,11,0,"AgeUNK","COM","EL"
"2021-W06","EL",6497,10109,0,"HCW","COM","EL"
"2021-W06","EL",8,0,0,"HCW","AZ","EL"
"2021-W06","EL",0,0,0,"HCW","JANSS","EL"
"2021-W06","EL",0,0,0,"HCW","NVXD","EL"
"2021-W06","EL",1,0,0,"HCW","MOD","EL"
"2021-W06","EL",1151,4228,0,"LTCF","COM","EL"
"2021-W07","EL",29417,58409,0,"1_Age60+","COM","EL"
"2021-W07","EL",14950,40,0,"1_Age60+","MOD","EL"
"2021-W07","EL",41452,2,0,"1_Age60+","AZ","EL"
"2021-W07","EL",0,0,0,"1_Age60+","JANSS","EL"
"2021-W07","EL",0,0,0,"1_Age60+","NVXD","EL"
"2021-W07","EL",0,0,0,"1_Age<60","NVXD","EL"
"2021-W07","EL",12083,16875,0,"1_Age<60","COM","EL"
"2021-W07","EL",0,0,0,"1_Age<60","JANSS","EL"
"2021-W07","EL",882,6,0,"1_Age<60","MOD","EL"
"2021-W07","EL",191,2,0,"1_Age<60","AZ","EL"
"2021-W07","EL",0,0,0,"ALL","JANSS","EL"
"2021-W07","EL",41498,75284,0,"ALL","COM","EL"
"2021-W07","EL",15832,46,0,"ALL","MOD","EL"
"2021-W07","EL",41643,4,0,"ALL","AZ","EL"
"2021-W07","EL",0,0,0,"ALL","NVXD","EL"
"2021-W07","EL",0,0,0,"Age0_4","AZ","EL"
"2021-W07","EL",0,0,0,"Age0_4","MOD","EL"
"2021-W07","EL",0,0,0,"Age0_4","COM","EL"
"2021-W07","EL",0,0,0,"Age0_4","NVXD","EL"
"2021-W07","EL",0,0,0,"Age0_4","JANSS","EL"
"2021-W07","EL",0,0,0,"Age10_14","COM","EL"
"2021-W07","EL",0,0,0,"Age10_14","AZ","EL"
"2021-W07","EL",0,0,0,"Age10_14","NVXD","EL"
"2021-W07","EL",0,0,0,"Age10_14","JANSS","EL"
"2021-W07","EL",0,0,0,"Age10_14","MOD","EL"
"2021-W07","EL",0,0,0,"Age15_17","NVXD","EL"
"2021-W07","EL",0,0,0,"Age15_17","JANSS","EL"
"2021-W07","EL",0,0,0,"Age15_17","MOD","EL"
"2021-W07","EL",2,0,0,"Age15_17","COM","EL"
"2021-W07","EL",0,0,0,"Age15_17","AZ","EL"
"2021-W07","EL",0,0,0,"Age18_24","NVXD","EL"
"2021-W07","EL",46,0,0,"Age18_24","AZ","EL"
"2021-W07","EL",0,0,0,"Age18_24","JANSS","EL"
"2021-W07","EL",768,468,0,"Age18_24","COM","EL"
"2021-W07","EL",39,0,0,"Age18_24","MOD","EL"
"2021-W07","EL",96,2,0,"Age25_49","AZ","EL"
"2021-W07","EL",0,0,0,"Age25_49","NVXD","EL"
"2021-W07","EL",0,0,0,"Age25_49","JANSS","EL"
"2021-W07","EL",8073,10932,0,"Age25_49","COM","EL"
"2021-W07","EL",650,5,0,"Age25_49","MOD","EL"
"2021-W07","EL",0,0,0,"Age50_59","JANSS","EL"
"2021-W07","EL",3240,5475,0,"Age50_59","COM","EL"
"2021-W07","EL",0,0,0,"Age50_59","NVXD","EL"
"2021-W07","EL",49,0,0,"Age50_59","AZ","EL"
"2021-W07","EL",193,1,0,"Age50_59","MOD","EL"
"2021-W07","EL",0,0,0,"Age5_9","AZ","EL"
"2021-W07","EL",0,0,0,"Age5_9","JANSS","EL"
"2021-W07","EL",0,0,0,"Age5_9","COM","EL"
"2021-W07","EL",0,0,0,"Age5_9","NVXD","EL"
"2021-W07","EL",0,0,0,"Age5_9","MOD","EL"
"2021-W07","EL",81,7,0,"Age60_69","MOD","EL"
"2021-W07","EL",0,0,0,"Age60_69","NVXD","EL"
"2021-W07","EL",1597,2624,0,"Age60_69","COM","EL"
"2021-W07","EL",0,0,0,"Age60_69","JANSS","EL"
"2021-W07","EL",41433,1,0,"Age60_69","AZ","EL"
"2021-W07","EL",13935,18,0,"Age70_79","MOD","EL"
"2021-W07","EL",0,0,0,"Age70_79","NVXD","EL"
"2021-W07","EL",846,1236,0,"Age70_79","COM","EL"
"2021-W07","EL",17,0,0,"Age70_79","AZ","EL"
"2021-W07","EL",0,0,0,"Age70_79","JANSS","EL"
"2021-W07","EL",0,0,0,"Age80+","NVXD","EL"
"2021-W07","EL",0,0,0,"Age80+","JANSS","EL"
"2021-W07","EL",26974,54549,0,"Age80+","COM","EL"
"2021-W07","EL",2,1,0,"Age80+","AZ","EL"
"2021-W07","EL",934,15,0,"Age80+","MOD","EL"
"2021-W07","EL",0,0,0,"Age<18","NVXD","EL"
"2021-W07","EL",2,0,0,"Age<18","COM","EL"
"2021-W07","EL",0,0,0,"Age<18","JANSS","EL"
"2021-W07","EL",0,0,0,"Age<18","MOD","EL"
"2021-W07","EL",0,0,0,"Age<18","AZ","EL"
"2021-W07","EL",0,0,0,"AgeUNK","AZ","EL"
"2021-W07","EL",0,0,0,"AgeUNK","JANSS","EL"
"2021-W07","EL",6,1,0,"AgeUNK","COM","EL"
"2021-W07","EL",0,0,0,"AgeUNK","NVXD","EL"
"2021-W07","EL",0,0,0,"AgeUNK","MOD","EL"
"2021-W07","EL",250,0,0,"HCW","AZ","EL"
"2021-W07","EL",0,0,0,"HCW","NVXD","EL"
"2021-W07","EL",4968,10584,0,"HCW","COM","EL"
"2021-W07","EL",783,2,0,"HCW","MOD","EL"
"2021-W07","EL",0,0,0,"HCW","JANSS","EL"
"2021-W07","EL",899,3625,0,"LTCF","COM","EL"
"2021-W08","EL",44423,2,0,"1_Age60+","AZ","EL"
"2021-W08","EL",0,0,0,"1_Age60+","NVXD","EL"
"2021-W08","EL",1,0,0,"1_Age60+","JANSS","EL"
"2021-W08","EL",20976,61,0,"1_Age60+","MOD","EL"
"2021-W08","EL",30116,70008,0,"1_Age60+","COM","EL"
"2021-W08","EL",696,11,0,"1_Age<60","MOD","EL"
"2021-W08","EL",0,0,0,"1_Age<60","NVXD","EL"
"2021-W08","EL",249,3,0,"1_Age<60","AZ","EL"
"2021-W08","EL",0,0,0,"1_Age<60","JANSS","EL"
"2021-W08","EL",8897,14349,0,"1_Age<60","COM","EL"
"2021-W08","EL",0,0,0,"ALL","NVXD","EL"
"2021-W08","EL",44672,5,0,"ALL","AZ","EL"
"2021-W08","EL",39010,84357,0,"ALL","COM","EL"
"2021-W08","EL",21672,72,0,"ALL","MOD","EL"
"2021-W08","EL",1,0,0,"ALL","JANSS","EL"
"2021-W08","EL",0,0,0,"Age0_4","AZ","EL"
"2021-W08","EL",0,0,0,"Age0_4","COM","EL"
"2021-W08","EL",0,0,0,"Age0_4","MOD","EL"
"2021-W08","EL",0,0,0,"Age0_4","JANSS","EL"
"2021-W08","EL",0,0,0,"Age0_4","NVXD","EL"
"2021-W08","EL",0,0,0,"Age10_14","JANSS","EL"
"2021-W08","EL",0,0,0,"Age10_14","AZ","EL"
"2021-W08","EL",0,0,0,"Age10_14","MOD","EL"
"2021-W08","EL",0,0,0,"Age10_14","NVXD","EL"
"2021-W08","EL",0,0,0,"Age10_14","COM","EL"
"2021-W08","EL",0,0,0,"Age15_17","JANSS","EL"
"2021-W08","EL",0,0,0,"Age15_17","MOD","EL"
"2021-W08","EL",3,0,0,"Age15_17","COM","EL"
"2021-W08","EL",0,0,0,"Age15_17","NVXD","EL"
"2021-W08","EL",0,0,0,"Age15_17","AZ","EL"
"2021-W08","EL",277,412,0,"Age18_24","COM","EL"
"2021-W08","EL",0,0,0,"Age18_24","JANSS","EL"
"2021-W08","EL",0,0,0,"Age18_24","NVXD","EL"
"2021-W08","EL",22,1,0,"Age18_24","MOD","EL"
"2021-W08","EL",80,0,0,"Age18_24","AZ","EL"
"2021-W08","EL",0,0,0,"Age25_49","JANSS","EL"
"2021-W08","EL",513,8,0,"Age25_49","MOD","EL"
"2021-W08","EL",6344,9533,0,"Age25_49","COM","EL"
"2021-W08","EL",126,3,0,"Age25_49","AZ","EL"
"2021-W08","EL",0,0,0,"Age25_49","NVXD","EL"
"2021-W08","EL",0,0,0,"Age50_59","JANSS","EL"
"2021-W08","EL",2273,4404,0,"Age50_59","COM","EL"
"2021-W08","EL",43,0,0,"Age50_59","AZ","EL"
"2021-W08","EL",0,0,0,"Age50_59","NVXD","EL"
"2021-W08","EL",161,2,0,"Age50_59","MOD","EL"
"2021-W08","EL",0,0,0,"Age5_9","MOD","EL"
"2021-W08","EL",0,0,0,"Age5_9","AZ","EL"
"2021-W08","EL",0,0,0,"Age5_9","JANSS","EL"
"2021-W08","EL",0,0,0,"Age5_9","COM","EL"
"2021-W08","EL",0,0,0,"Age5_9","NVXD","EL"
"2021-W08","EL",1,0,0,"Age60_69","JANSS","EL"
"2021-W08","EL",63,16,0,"Age60_69","MOD","EL"
"2021-W08","EL",44376,2,0,"Age60_69","AZ","EL"
"2021-W08","EL",1384,2055,0,"Age60_69","COM","EL"
"2021-W08","EL",0,0,0,"Age60_69","NVXD","EL"
"2021-W08","EL",7424,834,0,"Age70_79","COM","EL"
"2021-W08","EL",19833,29,0,"Age70_79","MOD","EL"
"2021-W08","EL",0,0,0,"Age70_79","JANSS","EL"
"2021-W08","EL",42,0,0,"Age70_79","AZ","EL"
"2021-W08","EL",0,0,0,"Age70_79","NVXD","EL"
"2021-W08","EL",5,0,0,"Age80+","AZ","EL"
"2021-W08","EL",21308,67119,0,"Age80+","COM","EL"
"2021-W08","EL",1080,16,0,"Age80+","MOD","EL"
"2021-W08","EL",0,0,0,"Age80+","NVXD","EL"
"2021-W08","EL",0,0,0,"Age80+","JANSS","EL"
"2021-W08","EL",0,0,0,"Age<18","MOD","EL"
"2021-W08","EL",0,0,0,"Age<18","AZ","EL"
"2021-W08","EL",0,0,0,"Age<18","NVXD","EL"
"2021-W08","EL",3,0,0,"Age<18","COM","EL"
"2021-W08","EL",0,0,0,"Age<18","JANSS","EL"
"2021-W08","EL",0,0,0,"AgeUNK","AZ","EL"
"2021-W08","EL",1,2,0,"AgeUNK","COM","EL"
"2021-W08","EL",0,0,0,"AgeUNK","MOD","EL"
"2021-W08","EL",0,0,0,"AgeUNK","JANSS","EL"
"2021-W08","EL",0,0,0,"AgeUNK","NVXD","EL"
"2021-W08","EL",0,0,0,"HCW","JANSS","EL"
"2021-W08","EL",0,0,0,"HCW","NVXD","EL"
"2021-W08","EL",5260,9397,0,"HCW","COM","EL"
"2021-W08","EL",562,1,0,"HCW","MOD","EL"
"2021-W08","EL",172,1,0,"HCW","AZ","EL"
"2021-W08","EL",1183,1321,0,"LTCF","COM","EL"
"2021-W09","EL",64476,41782,0,"1_Age60+","COM","EL"
"2021-W09","EL",0,0,0,"1_Age60+","NVXD","EL"
"2021-W09","EL",17948,62,0,"1_Age60+","MOD","EL"
"2021-W09","EL",57713,3,0,"1_Age60+","AZ","EL"
"2021-W09","EL",7,0,0,"1_Age60+","JANSS","EL"
"2021-W09","EL",1323,14,0,"1_Age<60","MOD","EL"
"2021-W09","EL",0,0,0,"1_Age<60","NVXD","EL"
"2021-W09","EL",2,0,0,"1_Age<60","JANSS","EL"
"2021-W09","EL",739,6,0,"1_Age<60","AZ","EL"
"2021-W09","EL",10122,10963,0,"1_Age<60","COM","EL"
"2021-W09","EL",19271,76,0,"ALL","MOD","EL"
"2021-W09","EL",58452,9,0,"ALL","AZ","EL"
"2021-W09","EL",0,0,0,"ALL","NVXD","EL"
"2021-W09","EL",9,0,0,"ALL","JANSS","EL"
"2021-W09","EL",74597,52745,0,"ALL","COM","EL"
"2021-W09","EL",0,0,0,"Age0_4","JANSS","EL"
"2021-W09","EL",0,0,0,"Age0_4","NVXD","EL"
